address,contract_name,time_taken,true_count,false_count,success
0xe6d57e156f04d145bb0b8ad07d29ffe4525b5bcf,TokenMintERC20Token,5511,11,83,true
0xe6d57e156f04d145bb0b8ad07d29ffe4525b5bcf,TokenMintERC20Token,13762,27,96,true
0xe6d57e156f04d145bb0b8ad07d29ffe4525b5bcf,TokenMintERC20Token,17896,30,33,true
0xe6d57e156f04d145bb0b8ad07d29ffe4525b5bcf,TokenMintERC20Token,21389,30,4,true
0x0182c2f88461990fa276c47e8c199980d4cc2985,TheDoge,4841,11,65,true
0x0182c2f88461990fa276c47e8c199980d4cc2985,TheDoge,12185,27,64,true
0x0182c2f88461990fa276c47e8c199980d4cc2985,TheDoge,16326,30,29,true
0x0182c2f88461990fa276c47e8c199980d4cc2985,TheDoge,19413,30,2,true
0x655622a4944eebb09db662bb04e7372de30684f6,TokenMintERC20Token,7498,23,197,true
0x5e5948c6a1c48b5b6a19852928af3b72e974ef8d,BigBabyInu,10398,54,468,true
0x1ff2e3bac33af1696b60903ce55b8063d52f22e0,RaichuToken,7139,23,184,true
0xbc7d4fb8595f4b923ec53533f4bbd641c1910aca,YakuzaInu,184711,1431,275,false
0x1ff2e3bac33af1696b60903ce55b8063d52f22e0,RaichuToken,159720,119,2568,true
0x655622a4944eebb09db662bb04e7372de30684f6,TokenMintERC20Token,316654,139,3902,true
0x1ff2e3bac33af1696b60903ce55b8063d52f22e0,RaichuToken,210215,137,680,true
0x1ff2e3bac33af1696b60903ce55b8063d52f22e0,RaichuToken,218020,137,70,true
0x37a15c92e67686aa268df03d4c881a76340907e8,PIXIUFINANCE,6660,38,268,true
0x655622a4944eebb09db662bb04e7372de30684f6,TokenMintERC20Token,373062,154,721,true
0x655622a4944eebb09db662bb04e7372de30684f6,TokenMintERC20Token,381930,155,92,true
0xbd4b2049c112b46bc3927189521a2da67695fa78,TokenMintERC20Token,6968,21,186,true
0x37a15c92e67686aa268df03d4c881a76340907e8,PIXIUFINANCE,99022,120,1946,true
0x37a15c92e67686aa268df03d4c881a76340907e8,PIXIUFINANCE,113777,205,238,true
0x37a15c92e67686aa268df03d4c881a76340907e8,PIXIUFINANCE,120744,205,40,true
0x669b2360e3e33d0b4d60cbe05a5cdc0c0f2e8346,SAFEPEPPA,50938,580,180,false
0x669b2360e3e33d0b4d60cbe05a5cdc0c0f2e8346,SAFEPEPPA,187376,6992,0,false
0x51fa8077fdd878ccce56912c3cb7fb9a87d0eeaa,CodeWithJoe,6903,39,257,true
0xbd4b2049c112b46bc3927189521a2da67695fa78,TokenMintERC20Token,318465,149,3890,true
0x51fa8077fdd878ccce56912c3cb7fb9a87d0eeaa,CodeWithJoe,66105,115,1418,true
0x51fa8077fdd878ccce56912c3cb7fb9a87d0eeaa,CodeWithJoe,80895,120,287,true
0x51fa8077fdd878ccce56912c3cb7fb9a87d0eeaa,CodeWithJoe,86031,120,34,true
