address,contract_name,time_taken,true_count,false_count,success
0x24da31e7bb182cb2cabfef1d88db19c2ae1f5572,TokenMintERC20Token,4985,19,133,true
0x24da31e7bb182cb2cabfef1d88db19c2ae1f5572,TokenMintERC20Token,39817,83,998,true
0x24da31e7bb182cb2cabfef1d88db19c2ae1f5572,TokenMintERC20Token,50473,93,204,true
0x24da31e7bb182cb2cabfef1d88db19c2ae1f5572,TokenMintERC20Token,55578,93,30,true
0x78132543d8e20d2417d8a07d9ae199d458a0d581,TokenMintERC20Token,4361,15,100,true
0x78132543d8e20d2417d8a07d9ae199d458a0d581,TokenMintERC20Token,29024,79,770,true
0x78132543d8e20d2417d8a07d9ae199d458a0d581,TokenMintERC20Token,37839,86,169,true
0x78132543d8e20d2417d8a07d9ae199d458a0d581,TokenMintERC20Token,42671,87,26,true
