address,contract_name,time_taken,true_count,false_count,success
0x9682e720ddf3b8c667966a72bb62649c58a53d5e,DOGHOUSE,6121,280,10,false
0x9682e720ddf3b8c667966a72bb62649c58a53d5e,DOGHOUSE,11599,195,95,false
0x9682e720ddf3b8c667966a72bb62649c58a53d5e,DOGHOUSE,65516,195,95,false
0x9682e720ddf3b8c667966a72bb62649c58a53d5e,DOGHOUSE,16219,195,95,false
0x9682e720ddf3b8c667966a72bb62649c58a53d5e,DOGHOUSE,11165,67,223,false
0x9682e720ddf3b8c667966a72bb62649c58a53d5e,DOGHOUSE,14770,195,95,false
0x8ec39e54303269cfea50bb0555cf7a73fd933f73,TokenMintERC20Token,3296,26,0,true
0x8ec39e54303269cfea50bb0555cf7a73fd933f73,TokenMintERC20Token,3282,26,0,true
0x8ec39e54303269cfea50bb0555cf7a73fd933f73,TokenMintERC20Token,3304,26,0,true
0x8ec39e54303269cfea50bb0555cf7a73fd933f73,TokenMintERC20Token,3989,26,0,true
0x8ec39e54303269cfea50bb0555cf7a73fd933f73,TokenMintERC20Token,3222,25,1,true
0x1f6cb817ee3e64afe0c03617e51c55e047a2953e,CHIMERA,3082,13,0,true
0x1f6cb817ee3e64afe0c03617e51c55e047a2953e,CHIMERA,3155,13,0,true
0x1f6cb817ee3e64afe0c03617e51c55e047a2953e,CHIMERA,3125,13,0,true
0x1f6cb817ee3e64afe0c03617e51c55e047a2953e,CHIMERA,3103,12,1,true
0x1f6cb817ee3e64afe0c03617e51c55e047a2953e,CHIMERA,3128,13,0,true
0xf45b8a487ede08aef7f033376b7aaf57c043363b,TokenMintERC20Token,3184,5,0,true
0xf45b8a487ede08aef7f033376b7aaf57c043363b,TokenMintERC20Token,3085,5,0,true
0xf45b8a487ede08aef7f033376b7aaf57c043363b,TokenMintERC20Token,3112,4,1,true
0xf45b8a487ede08aef7f033376b7aaf57c043363b,TokenMintERC20Token,3355,5,0,true
0xf45b8a487ede08aef7f033376b7aaf57c043363b,TokenMintERC20Token,3009,5,0,true
0x8fe0bda7272b0dba2b3ed4a53b26ca8000eb0515,CodeWithJoe,2746,15,3,true
0x8fe0bda7272b0dba2b3ed4a53b26ca8000eb0515,CodeWithJoe,2726,18,0,true
0x8fe0bda7272b0dba2b3ed4a53b26ca8000eb0515,CodeWithJoe,2731,18,0,true
0x8fe0bda7272b0dba2b3ed4a53b26ca8000eb0515,CodeWithJoe,2956,15,3,true
0x8fe0bda7272b0dba2b3ed4a53b26ca8000eb0515,CodeWithJoe,2746,16,2,true
0x62406995cafd18f57e7375e8e0060725acebce58,FirulaisWalletToken,3273,25,1,true
0x62406995cafd18f57e7375e8e0060725acebce58,FirulaisWalletToken,3212,26,0,true
0x62406995cafd18f57e7375e8e0060725acebce58,FirulaisWalletToken,3278,26,0,true
0x62406995cafd18f57e7375e8e0060725acebce58,FirulaisWalletToken,3241,26,0,true
0x62406995cafd18f57e7375e8e0060725acebce58,FirulaisWalletToken,3292,26,0,true
0x8f12dfc7981de79a8a34070a732471f2d335eece,CryptoExcellence,2771,16,2,true
0x8f12dfc7981de79a8a34070a732471f2d335eece,CryptoExcellence,2697,18,0,true
0x8f12dfc7981de79a8a34070a732471f2d335eece,CryptoExcellence,2731,18,0,true
0x8f12dfc7981de79a8a34070a732471f2d335eece,CryptoExcellence,2717,17,1,true
0x8f12dfc7981de79a8a34070a732471f2d335eece,CryptoExcellence,2725,16,2,true
0x6a137df19d3e987e3207e8c94387bece89d385f8,SACHS,2755,15,3,true
0x6a137df19d3e987e3207e8c94387bece89d385f8,SACHS,2765,15,3,true
0x6a137df19d3e987e3207e8c94387bece89d385f8,SACHS,2727,18,0,true
0x6a137df19d3e987e3207e8c94387bece89d385f8,SACHS,2723,16,2,true
0x6a137df19d3e987e3207e8c94387bece89d385f8,SACHS,2730,18,0,true
0x3be4f8f548f86573ee165a5514016477b91dec0e,TokenMintERC20Token,3112,5,0,true
0x3be4f8f548f86573ee165a5514016477b91dec0e,TokenMintERC20Token,3089,5,0,true
0x3be4f8f548f86573ee165a5514016477b91dec0e,TokenMintERC20Token,3059,5,0,true
0x3be4f8f548f86573ee165a5514016477b91dec0e,TokenMintERC20Token,3039,5,0,true
0x3be4f8f548f86573ee165a5514016477b91dec0e,TokenMintERC20Token,3087,4,1,true
0x7ed61015c637baf69abe9cb6ba1e33ff67a70b9f,TokenMintERC20Token,3090,5,0,true
0x7ed61015c637baf69abe9cb6ba1e33ff67a70b9f,TokenMintERC20Token,3030,5,0,true
0x7ed61015c637baf69abe9cb6ba1e33ff67a70b9f,TokenMintERC20Token,3124,5,0,true
0x7ed61015c637baf69abe9cb6ba1e33ff67a70b9f,TokenMintERC20Token,3078,5,0,true
0x7ed61015c637baf69abe9cb6ba1e33ff67a70b9f,TokenMintERC20Token,3044,4,1,true
0x9ec88cdb70a8a3d032a11ae41ecd31a074e22dd0,Dalmatians,2705,16,2,true
0x9ec88cdb70a8a3d032a11ae41ecd31a074e22dd0,Dalmatians,2743,15,3,true
0x9ec88cdb70a8a3d032a11ae41ecd31a074e22dd0,Dalmatians,2746,18,0,true
0x9ec88cdb70a8a3d032a11ae41ecd31a074e22dd0,Dalmatians,2701,18,0,true
0x9ec88cdb70a8a3d032a11ae41ecd31a074e22dd0,Dalmatians,2728,15,3,true
0x286b0975a1af3639cff798f615439e2790840d62,NewMonarch,3083,5,0,true
0x286b0975a1af3639cff798f615439e2790840d62,NewMonarch,3006,5,0,true
0x286b0975a1af3639cff798f615439e2790840d62,NewMonarch,3065,5,0,true
0x286b0975a1af3639cff798f615439e2790840d62,NewMonarch,3076,5,0,true
0x286b0975a1af3639cff798f615439e2790840d62,NewMonarch,3028,4,1,true
0xb98717fdbe00ddc418eb3431b1219fc6183d3eda,TokenMintERC20Token,3136,4,1,true
0xb98717fdbe00ddc418eb3431b1219fc6183d3eda,TokenMintERC20Token,3086,5,0,true
0xb98717fdbe00ddc418eb3431b1219fc6183d3eda,TokenMintERC20Token,3086,5,0,true
0xb98717fdbe00ddc418eb3431b1219fc6183d3eda,TokenMintERC20Token,3056,5,0,true
0xb98717fdbe00ddc418eb3431b1219fc6183d3eda,TokenMintERC20Token,3035,5,0,true
