address,contract_name,time_taken,true_count,false_count,success
0x61e3a1e22faae1ea9f7f8618fd7b4a9bb3109376,TokenMintERC20Token,7490,23,180,true
0x050d94685c6b0477e1fc555888af6e2bb8dfbda5,TokenMintERC20Token,6597,23,166,true
0xe9cfbec0ec1821d89d30e70f588026a539d08a00,TokenMintERC20Token,6815,21,174,true
0x050d94685c6b0477e1fc555888af6e2bb8dfbda5,TokenMintERC20Token,158931,119,2536,true
0x2dd1b9410c73e16b60240e529e38e30425f00d4e,TokenMintERC20Token,5082,11,83,true
0x2dd1b9410c73e16b60240e529e38e30425f00d4e,TokenMintERC20Token,13531,27,96,true
0x2dd1b9410c73e16b60240e529e38e30425f00d4e,TokenMintERC20Token,17851,30,33,true
0x2dd1b9410c73e16b60240e529e38e30425f00d4e,TokenMintERC20Token,21209,30,4,true
0xeb2fce02460b095f7b084081c4799db0fb0b8a84,Cheese2,6309,23,158,true
0x050d94685c6b0477e1fc555888af6e2bb8dfbda5,TokenMintERC20Token,201788,226,525,true
0x050d94685c6b0477e1fc555888af6e2bb8dfbda5,TokenMintERC20Token,211480,226,76,true
0x922ffa8c0c64854dddfb93320b4aa79d91972ad7,DababyInu,6786,39,267,true
0xe9cfbec0ec1821d89d30e70f588026a539d08a00,TokenMintERC20Token,236636,169,3244,true
0x922ffa8c0c64854dddfb93320b4aa79d91972ad7,DababyInu,93377,117,1858,true
0x61e3a1e22faae1ea9f7f8618fd7b4a9bb3109376,TokenMintERC20Token,316353,173,3802,true
0x922ffa8c0c64854dddfb93320b4aa79d91972ad7,DababyInu,118560,126,445,true
0xeb2fce02460b095f7b084081c4799db0fb0b8a84,Cheese2,151246,137,2524,true
0x922ffa8c0c64854dddfb93320b4aa79d91972ad7,DababyInu,123766,126,34,true
0xeb2fce02460b095f7b084081c4799db0fb0b8a84,Cheese2,177147,148,425,true
0xe9cfbec0ec1821d89d30e70f588026a539d08a00,TokenMintERC20Token,298303,191,747,true
0xeb2fce02460b095f7b084081c4799db0fb0b8a84,Cheese2,185453,149,78,true
0xe9cfbec0ec1821d89d30e70f588026a539d08a00,TokenMintERC20Token,308004,193,80,true
0xf037795069cd37a47e3c980f7556cedf349edfd9,TokenMintERC20Token,4982,11,65,true
0x61e3a1e22faae1ea9f7f8618fd7b4a9bb3109376,TokenMintERC20Token,379006,208,722,true
0xf037795069cd37a47e3c980f7556cedf349edfd9,TokenMintERC20Token,12836,27,64,true
0xd6cb57173cb2f00d0690e5055969ce2a97fdbef3,TokenMintERC20Token,6714,21,155,true
0x61e3a1e22faae1ea9f7f8618fd7b4a9bb3109376,TokenMintERC20Token,389206,208,86,true
0xf037795069cd37a47e3c980f7556cedf349edfd9,TokenMintERC20Token,17352,28,34,true
0xf037795069cd37a47e3c980f7556cedf349edfd9,TokenMintERC20Token,20890,28,2,true
0xea75671ab1d5c71b29399c0c4eccd5a9dbe41370,TokenMintERC20Token,6560,23,143,true
0x47d920a911cb9a0ad4618698ba3fef800abc868d,TokenMintERC20Token,10534,39,333,true
0xea75671ab1d5c71b29399c0c4eccd5a9dbe41370,TokenMintERC20Token,85985,105,1614,true
0xea75671ab1d5c71b29399c0c4eccd5a9dbe41370,TokenMintERC20Token,108497,176,325,true
0xea75671ab1d5c71b29399c0c4eccd5a9dbe41370,TokenMintERC20Token,115767,176,50,true
