address,contract_name,time_taken,true_count,false_count,success
0x9682e720ddf3b8c667966a72bb62649c58a53d5e,DOGHOUSE,7201,290,0,false
0x9682e720ddf3b8c667966a72bb62649c58a53d5e,DOGHOUSE,10879,67,223,false
0x9682e720ddf3b8c667966a72bb62649c58a53d5e,DOGHOUSE,19023,185,105,false
0x2dd1b9410c73e16b60240e529e38e30425f00d4e,TokenMintERC20Token,5572,14,108,true
0x243cacb4d5ff6814ad668c3e225246efa886ad5a,TokenMintERC20Token,9835,34,311,true
0x9682e720ddf3b8c667966a72bb62649c58a53d5e,DOGHOUSE,77981,280,10,false
0x9682e720ddf3b8c667966a72bb62649c58a53d5e,DOGHOUSE,17620,195,95,false
0x9682e720ddf3b8c667966a72bb62649c58a53d5e,DOGHOUSE,13941,195,95,false
0x9682e720ddf3b8c667966a72bb62649c58a53d5e,DOGHOUSE,47222,289,1,false
0x9682e720ddf3b8c667966a72bb62649c58a53d5e,DOGHOUSE,13283,240,50,false
0xe9cfbec0ec1821d89d30e70f588026a539d08a00,TokenMintERC20Token,4741,51,1,true
0xe9cfbec0ec1821d89d30e70f588026a539d08a00,TokenMintERC20Token,4548,51,1,true
0xe9cfbec0ec1821d89d30e70f588026a539d08a00,TokenMintERC20Token,4289,52,0,true
0xe9cfbec0ec1821d89d30e70f588026a539d08a00,TokenMintERC20Token,5380,52,0,true
0xe9cfbec0ec1821d89d30e70f588026a539d08a00,TokenMintERC20Token,4417,52,0,true
0x1600c2e08acb830f2a4ee4d34b48594dade48651,TurexToken,4803,20,0,true
0x1600c2e08acb830f2a4ee4d34b48594dade48651,TurexToken,4852,20,0,true
0x1600c2e08acb830f2a4ee4d34b48594dade48651,TurexToken,4760,20,0,true
0x1600c2e08acb830f2a4ee4d34b48594dade48651,TurexToken,5429,20,0,true
0x1600c2e08acb830f2a4ee4d34b48594dade48651,TurexToken,4675,20,0,true
0xa3942b69d8f3d4688830e8e22579c1032038819e,Summit,4160,52,4,true
0xa3942b69d8f3d4688830e8e22579c1032038819e,Summit,4398,56,0,true
0xa3942b69d8f3d4688830e8e22579c1032038819e,Summit,4076,53,3,true
0xa3942b69d8f3d4688830e8e22579c1032038819e,Summit,4261,32,24,true
0xa3942b69d8f3d4688830e8e22579c1032038819e,Summit,4164,35,21,true
0x602f65bb8b8098ad804e99db6760fd36208cd967,TokenMintERC20Token,5524,13,107,true
0x6131240e5202a3a18f4bb1b6326720f6c9141ddc,TokenMintERC20Token,4776,50,1,true
0xc382e04099a435439725bb40647e2b32dc136806,Cogecoin,5526,17,90,true
0x6131240e5202a3a18f4bb1b6326720f6c9141ddc,TokenMintERC20Token,4277,51,0,true
0x6131240e5202a3a18f4bb1b6326720f6c9141ddc,TokenMintERC20Token,4325,51,0,true
0x6131240e5202a3a18f4bb1b6326720f6c9141ddc,TokenMintERC20Token,4321,50,1,true
0x6131240e5202a3a18f4bb1b6326720f6c9141ddc,TokenMintERC20Token,4234,51,0,true
0x8bd3c30d38301d212b7bffbbdbb0ab84fcfbadf1,TokenMintERC20Token,4306,49,0,true
0x8bd3c30d38301d212b7bffbbdbb0ab84fcfbadf1,TokenMintERC20Token,4489,49,0,true
0x8bd3c30d38301d212b7bffbbdbb0ab84fcfbadf1,TokenMintERC20Token,4567,48,1,true
0x8bd3c30d38301d212b7bffbbdbb0ab84fcfbadf1,TokenMintERC20Token,4247,48,1,true
0x8bd3c30d38301d212b7bffbbdbb0ab84fcfbadf1,TokenMintERC20Token,4436,49,0,true
0x3622d034fbf3baec7060c7cb484a121389684986,RyukyuInuERC20Token,4175,54,0,true
0x3622d034fbf3baec7060c7cb484a121389684986,RyukyuInuERC20Token,4888,53,1,true
0x3622d034fbf3baec7060c7cb484a121389684986,RyukyuInuERC20Token,4822,54,0,true
0x3622d034fbf3baec7060c7cb484a121389684986,RyukyuInuERC20Token,4412,54,0,true
0x3622d034fbf3baec7060c7cb484a121389684986,RyukyuInuERC20Token,4595,53,1,true
0x3705795cd1b6d5bb59755c1c65e1c3e17e999707,TokenMintERC20Token,4379,54,0,true
0x3705795cd1b6d5bb59755c1c65e1c3e17e999707,TokenMintERC20Token,4623,53,1,true
0x3705795cd1b6d5bb59755c1c65e1c3e17e999707,TokenMintERC20Token,4673,54,0,true
0x3705795cd1b6d5bb59755c1c65e1c3e17e999707,TokenMintERC20Token,4598,53,1,true
0x3705795cd1b6d5bb59755c1c65e1c3e17e999707,TokenMintERC20Token,4505,54,0,true
0x95a877d264ce525c6464eead9ad1041dab753477,Kek_Inu,3925,44,0,true
0x95a877d264ce525c6464eead9ad1041dab753477,Kek_Inu,3919,27,17,true
0x95a877d264ce525c6464eead9ad1041dab753477,Kek_Inu,3707,44,0,true
0x95a877d264ce525c6464eead9ad1041dab753477,Kek_Inu,3933,27,17,true
0x95a877d264ce525c6464eead9ad1041dab753477,Kek_Inu,3763,44,0,true
0xce90d1d98b5ca16b79c7eedada2454c2564da59e,TokenMintERC20MintableToken,6145,60,1,true
0xce90d1d98b5ca16b79c7eedada2454c2564da59e,TokenMintERC20MintableToken,6191,61,0,true
0xce90d1d98b5ca16b79c7eedada2454c2564da59e,TokenMintERC20MintableToken,6243,60,1,true
0xce90d1d98b5ca16b79c7eedada2454c2564da59e,TokenMintERC20MintableToken,5725,61,0,true
0xce90d1d98b5ca16b79c7eedada2454c2564da59e,TokenMintERC20MintableToken,5556,61,0,true
0x10245515d35bc525e3c0977412322bff32382ef1,TokenMintERC20Token,5353,50,0,true
0x10245515d35bc525e3c0977412322bff32382ef1,TokenMintERC20Token,4403,49,1,true
0x10245515d35bc525e3c0977412322bff32382ef1,TokenMintERC20Token,4255,50,0,true
0x10245515d35bc525e3c0977412322bff32382ef1,TokenMintERC20Token,5009,50,0,true
0x10245515d35bc525e3c0977412322bff32382ef1,TokenMintERC20Token,4769,49,1,true
0x9a3310554790d257277b2feacd9e2f0568fa46bc,KNOTINU,4146,37,15,true
0x9a3310554790d257277b2feacd9e2f0568fa46bc,KNOTINU,3840,30,22,true
0x9a3310554790d257277b2feacd9e2f0568fa46bc,KNOTINU,3854,52,0,true
0x9a3310554790d257277b2feacd9e2f0568fa46bc,KNOTINU,3861,48,4,true
0x9a3310554790d257277b2feacd9e2f0568fa46bc,KNOTINU,4074,49,3,true
0x655622a4944eebb09db662bb04e7372de30684f6,TokenMintERC20Token,4646,46,0,true
0x655622a4944eebb09db662bb04e7372de30684f6,TokenMintERC20Token,4271,46,0,true
0x655622a4944eebb09db662bb04e7372de30684f6,TokenMintERC20Token,4234,46,0,true
0x655622a4944eebb09db662bb04e7372de30684f6,TokenMintERC20Token,4405,45,1,true
0x655622a4944eebb09db662bb04e7372de30684f6,TokenMintERC20Token,4682,45,1,true
0x366c6893180dc6494b3b9857d0fdd9657cbe79ff,NyanMoney,4714,54,1,true
0x366c6893180dc6494b3b9857d0fdd9657cbe79ff,NyanMoney,4637,55,0,true
0x366c6893180dc6494b3b9857d0fdd9657cbe79ff,NyanMoney,4736,54,1,true
0x366c6893180dc6494b3b9857d0fdd9657cbe79ff,NyanMoney,4262,55,0,true
0x366c6893180dc6494b3b9857d0fdd9657cbe79ff,NyanMoney,4390,55,0,true
0x29248060b701fc33fc7637989d7d41a7cb9a9a83,ProofOfRyoshiWOOF,5152,60,0,true
0x29248060b701fc33fc7637989d7d41a7cb9a9a83,ProofOfRyoshiWOOF,4953,59,1,true
0x29248060b701fc33fc7637989d7d41a7cb9a9a83,ProofOfRyoshiWOOF,4769,60,0,true
0x29248060b701fc33fc7637989d7d41a7cb9a9a83,ProofOfRyoshiWOOF,4787,59,1,true
0x29248060b701fc33fc7637989d7d41a7cb9a9a83,ProofOfRyoshiWOOF,4710,60,0,true
0x514d27336b4f80419e20d2a772d14efede22f245,TokenMintERC20Token,4306,50,0,true
0x514d27336b4f80419e20d2a772d14efede22f245,TokenMintERC20Token,4438,50,0,true
0x514d27336b4f80419e20d2a772d14efede22f245,TokenMintERC20Token,4664,50,0,true
0x2dd1b9410c73e16b60240e529e38e30425f00d4e,TokenMintERC20Token,685977,564,5638,true
0x514d27336b4f80419e20d2a772d14efede22f245,TokenMintERC20Token,4968,49,1,true
0x2dd1b9410c73e16b60240e529e38e30425f00d4e,TokenMintERC20Token,6272,18,111,true
0xc382e04099a435439725bb40647e2b32dc136806,Cogecoin,5693,17,88,true
0x514d27336b4f80419e20d2a772d14efede22f245,TokenMintERC20Token,4543,49,1,true
0x04f33d09aae7923fcd82590b1d8fef0ce41936e1,BasedPepe,3822,46,2,true
0x04f33d09aae7923fcd82590b1d8fef0ce41936e1,BasedPepe,3925,48,0,true
0x04f33d09aae7923fcd82590b1d8fef0ce41936e1,BasedPepe,3736,46,2,true
0x04f33d09aae7923fcd82590b1d8fef0ce41936e1,BasedPepe,3890,29,19,true
0x04f33d09aae7923fcd82590b1d8fef0ce41936e1,BasedPepe,3864,31,17,true
0x1f25ada422b1c54643996b3751dfa0f008f543b8,TokenMintERC20Token,4521,58,0,true
0x1f25ada422b1c54643996b3751dfa0f008f543b8,TokenMintERC20Token,4624,58,0,true
0x1f25ada422b1c54643996b3751dfa0f008f543b8,TokenMintERC20Token,4650,57,1,true
0x1f25ada422b1c54643996b3751dfa0f008f543b8,TokenMintERC20Token,4428,58,0,true
0x1f25ada422b1c54643996b3751dfa0f008f543b8,TokenMintERC20Token,4679,57,1,true
