address,contract_name,time_taken,true_count,false_count,success
0xc6d9d17ff3e28c0dc27c4e0184f48cf4b159e40d,TokenMintERC20Token,4732,13,0,true
0x44cbef5623732816c875e042fc7541a62c592896,Fud,4693,12,1,true
0xd793840a2ef634d0151952b4f45261984eed06ef,TokenMintERC20Token,4604,5,0,true
0xc6d9d17ff3e28c0dc27c4e0184f48cf4b159e40d,TokenMintERC20Token,4492,13,0,true
0x44cbef5623732816c875e042fc7541a62c592896,Fud,4862,13,0,true
0xd793840a2ef634d0151952b4f45261984eed06ef,TokenMintERC20Token,4190,5,0,true
0x2dbd83241e85b15197362b2a11cc994842458552,DUMBLEDOGE,9247,239,1,false
0x869869557b692a5e52402b2c0bc2315fa5f4a3ec,THE7S,4600,12,1,true
0x44cbef5623732816c875e042fc7541a62c592896,Fud,4603,12,1,true
0xd793840a2ef634d0151952b4f45261984eed06ef,TokenMintERC20Token,4763,4,1,true
0x869869557b692a5e52402b2c0bc2315fa5f4a3ec,THE7S,4623,12,1,true
0x44cbef5623732816c875e042fc7541a62c592896,Fud,4204,13,0,true
0xd793840a2ef634d0151952b4f45261984eed06ef,TokenMintERC20Token,4480,4,1,true
0x869869557b692a5e52402b2c0bc2315fa5f4a3ec,THE7S,4479,12,1,true
0x44cbef5623732816c875e042fc7541a62c592896,Fud,4387,12,1,true
0x617b0e7d37b5cd55ad584c7e806a71c64ecc2a28,TokenMintERC20Token,4512,12,1,true
0x869869557b692a5e52402b2c0bc2315fa5f4a3ec,THE7S,4375,13,0,true
0x52cfb503789e67f89dddd0fe13e34058eddc8aff,ChickenorEGG,4333,5,0,true
0x617b0e7d37b5cd55ad584c7e806a71c64ecc2a28,TokenMintERC20Token,4338,12,1,true
0x869869557b692a5e52402b2c0bc2315fa5f4a3ec,THE7S,4380,13,0,true
0x52cfb503789e67f89dddd0fe13e34058eddc8aff,ChickenorEGG,4342,4,1,true
0x617b0e7d37b5cd55ad584c7e806a71c64ecc2a28,TokenMintERC20Token,4249,13,0,true
0xe0b96fe2a3364286874f476d6f0b4460bcb321c4,The0Protocol,4313,5,0,true
0x52cfb503789e67f89dddd0fe13e34058eddc8aff,ChickenorEGG,4067,5,0,true
0x617b0e7d37b5cd55ad584c7e806a71c64ecc2a28,TokenMintERC20Token,4471,13,0,true
0xe0b96fe2a3364286874f476d6f0b4460bcb321c4,The0Protocol,4313,4,1,true
0x52cfb503789e67f89dddd0fe13e34058eddc8aff,ChickenorEGG,4526,4,1,true
0x617b0e7d37b5cd55ad584c7e806a71c64ecc2a28,TokenMintERC20Token,4620,12,1,true
0xe0b96fe2a3364286874f476d6f0b4460bcb321c4,The0Protocol,4495,5,0,true
0x52cfb503789e67f89dddd0fe13e34058eddc8aff,ChickenorEGG,4233,4,1,true
0x9c30a3469392c4a152054efa923c664f040e8a07,BONE,3859,17,1,true
0xe0b96fe2a3364286874f476d6f0b4460bcb321c4,The0Protocol,4070,4,1,true
0x829da30d9dba1e3f26685bf9c32a6261fb76b5be,PulseProtocal,4378,5,0,true
0x9c30a3469392c4a152054efa923c664f040e8a07,BONE,4024,18,0,true
0xe0b96fe2a3364286874f476d6f0b4460bcb321c4,The0Protocol,4476,4,1,true
0x77d9b125814024adc1a36faef43ed66e08ef6b5d,TokenMintERC20Token,4250,4,1,true
0x829da30d9dba1e3f26685bf9c32a6261fb76b5be,PulseProtocal,4430,4,1,true
0x9c30a3469392c4a152054efa923c664f040e8a07,BONE,4043,14,4,true
0xd6cb57173cb2f00d0690e5055969ce2a97fdbef3,TokenMintERC20Token,4596,12,1,true
0x77d9b125814024adc1a36faef43ed66e08ef6b5d,TokenMintERC20Token,4389,4,1,true
0x829da30d9dba1e3f26685bf9c32a6261fb76b5be,PulseProtocal,3962,5,0,true
0x9c30a3469392c4a152054efa923c664f040e8a07,BONE,3951,15,3,true
0xd6cb57173cb2f00d0690e5055969ce2a97fdbef3,TokenMintERC20Token,4465,13,0,true
0x77d9b125814024adc1a36faef43ed66e08ef6b5d,TokenMintERC20Token,4321,5,0,true
0x829da30d9dba1e3f26685bf9c32a6261fb76b5be,PulseProtocal,4225,4,1,true
0x9c30a3469392c4a152054efa923c664f040e8a07,BONE,3874,17,1,true
0xd6cb57173cb2f00d0690e5055969ce2a97fdbef3,TokenMintERC20Token,4654,12,1,true
0x77d9b125814024adc1a36faef43ed66e08ef6b5d,TokenMintERC20Token,4458,5,0,true
0x829da30d9dba1e3f26685bf9c32a6261fb76b5be,PulseProtocal,4231,4,1,true
0x299209fa44d48863c84125bbae12676ed6ce8e97,TokenMintERC20Token,4317,13,0,true
0xd6cb57173cb2f00d0690e5055969ce2a97fdbef3,TokenMintERC20Token,4571,12,1,true
0x77d9b125814024adc1a36faef43ed66e08ef6b5d,TokenMintERC20Token,4459,4,1,true
0x31286579de3256696e8732706a0eab97bce02efa,SHIBU,4206,5,0,true
0x299209fa44d48863c84125bbae12676ed6ce8e97,TokenMintERC20Token,4455,12,1,true
0xd6cb57173cb2f00d0690e5055969ce2a97fdbef3,TokenMintERC20Token,4550,13,0,true
0xb16ac49e620099ddff1a80f1a233e6497ac281d0,TokenMintERC20Token,4575,13,0,true
0x31286579de3256696e8732706a0eab97bce02efa,SHIBU,4466,4,1,true
0x299209fa44d48863c84125bbae12676ed6ce8e97,TokenMintERC20Token,4506,12,1,true
0xe8108761c6330054abc47cab35b94a3d3db98f6c,CR7,4576,13,0,true
0x31286579de3256696e8732706a0eab97bce02efa,SHIBU,4209,5,0,true
0xb16ac49e620099ddff1a80f1a233e6497ac281d0,TokenMintERC20Token,4653,12,1,true
0x299209fa44d48863c84125bbae12676ed6ce8e97,TokenMintERC20Token,4558,12,1,true
0xe8108761c6330054abc47cab35b94a3d3db98f6c,CR7,4558,12,1,true
0x31286579de3256696e8732706a0eab97bce02efa,SHIBU,4407,4,1,true
0xb16ac49e620099ddff1a80f1a233e6497ac281d0,TokenMintERC20Token,4598,12,1,true
0x299209fa44d48863c84125bbae12676ed6ce8e97,TokenMintERC20Token,4504,13,0,true
0xe8108761c6330054abc47cab35b94a3d3db98f6c,CR7,4663,12,1,true
0x31286579de3256696e8732706a0eab97bce02efa,SHIBU,4319,4,1,true
0xb16ac49e620099ddff1a80f1a233e6497ac281d0,TokenMintERC20Token,4528,13,0,true
0x9e0796c4146cd6ce77a9e1f77f2c3f21190a9055,TokenMintERC20Token,4626,13,0,true
0xe8108761c6330054abc47cab35b94a3d3db98f6c,CR7,4515,12,1,true
0x3f807ddd3b97ec2455099bc58ec3e072e03184aa,AstroChimp,4549,5,1,true
0xb16ac49e620099ddff1a80f1a233e6497ac281d0,TokenMintERC20Token,4426,12,1,true
0x9e0796c4146cd6ce77a9e1f77f2c3f21190a9055,TokenMintERC20Token,4578,12,1,true
0xe8108761c6330054abc47cab35b94a3d3db98f6c,CR7,4483,13,0,true
0x3f807ddd3b97ec2455099bc58ec3e072e03184aa,AstroChimp,4334,6,0,true
0x97b3c9aa2ddf4d215a71090c1ee5990e2ad60fd1,SteveJobs,4106,21,1,true
0x9e0796c4146cd6ce77a9e1f77f2c3f21190a9055,TokenMintERC20Token,4540,12,1,true
