address,contract_name,time_taken,true_count,false_count,success
0xc382e04099a435439725bb40647e2b32dc136806,Cogecoin,8799,21,133,true
0x24da31e7bb182cb2cabfef1d88db19c2ae1f5572,TokenMintERC20Token,9016,19,136,true
0x2f9678085acf1897f63a102e9f7cb835609158d1,TokenMintERC20Token,9337,20,140,true
0x050d94685c6b0477e1fc555888af6e2bb8dfbda5,TokenMintERC20Token,9546,20,138,true
0x78132543d8e20d2417d8a07d9ae199d458a0d581,TokenMintERC20Token,9481,20,157,true
0x2dd1b9410c73e16b60240e529e38e30425f00d4e,TokenMintERC20Token,10362,20,181,true
0x050d94685c6b0477e1fc555888af6e2bb8dfbda5,TokenMintERC20Token,80164,130,1294,true
0x050d94685c6b0477e1fc555888af6e2bb8dfbda5,TokenMintERC20Token,107434,147,358,true
0x050d94685c6b0477e1fc555888af6e2bb8dfbda5,TokenMintERC20Token,116722,147,48,true
0x602f65bb8b8098ad804e99db6760fd36208cd967,TokenMintERC20Token,7505,21,157,true
0x78132543d8e20d2417d8a07d9ae199d458a0d581,TokenMintERC20Token,238083,150,3088,true
0x2f9678085acf1897f63a102e9f7cb835609158d1,TokenMintERC20Token,262394,160,3174,true
0xc382e04099a435439725bb40647e2b32dc136806,Cogecoin,278094,161,3206,true
0x78132543d8e20d2417d8a07d9ae199d458a0d581,TokenMintERC20Token,290101,215,608,true
0x78132543d8e20d2417d8a07d9ae199d458a0d581,TokenMintERC20Token,303205,215,68,true
0x243cacb4d5ff6814ad668c3e225246efa886ad5a,TokenMintERC20Token,11927,35,335,true
0x2dd1b9410c73e16b60240e529e38e30425f00d4e,TokenMintERC20Token,321543,162,3600,true
0x2f9678085acf1897f63a102e9f7cb835609158d1,TokenMintERC20Token,323485,219,642,true
0x2f9678085acf1897f63a102e9f7cb835609158d1,TokenMintERC20Token,335035,220,62,true
0x3301ee63fb29f863f2333bd4466acb46cd8323e6,AKITAERC20Token,6844,21,147,true
0xc382e04099a435439725bb40647e2b32dc136806,Cogecoin,348607,201,695,true
0xc382e04099a435439725bb40647e2b32dc136806,Cogecoin,360985,201,70,true
0xe09fb60e8d6e7e1cebbe821bd5c3fc67a40f86bf,PikachuToken,7626,21,163,true
0x2dd1b9410c73e16b60240e529e38e30425f00d4e,TokenMintERC20Token,383456,188,684,true
0x2dd1b9410c73e16b60240e529e38e30425f00d4e,TokenMintERC20Token,395559,189,90,true
0x78132543d8e20d2417d8a07d9ae199d458a0d581,TokenMintERC20Token,7564,20,157,true
0x3301ee63fb29f863f2333bd4466acb46cd8323e6,AKITAERC20Token,87098,165,1408,true
0x3301ee63fb29f863f2333bd4466acb46cd8323e6,AKITAERC20Token,118506,199,367,true
0x3301ee63fb29f863f2333bd4466acb46cd8323e6,AKITAERC20Token,128731,199,50,true
0x050d94685c6b0477e1fc555888af6e2bb8dfbda5,TokenMintERC20Token,6981,20,138,true
0x602f65bb8b8098ad804e99db6760fd36208cd967,TokenMintERC20Token,383994,133,3906,true
0x050d94685c6b0477e1fc555888af6e2bb8dfbda5,TokenMintERC20Token,63913,62,1122,true
0x78132543d8e20d2417d8a07d9ae199d458a0d581,TokenMintERC20Token,145212,138,2212,true
0x050d94685c6b0477e1fc555888af6e2bb8dfbda5,TokenMintERC20Token,87815,76,309,true
0xe09fb60e8d6e7e1cebbe821bd5c3fc67a40f86bf,PikachuToken,201668,153,2584,true
