address,contract_name,time_taken,true_count,false_count,success
0x09e333e720e1bd0fe82d188d6aed36d22f96d399,StandardERC20Token,6158,30,252,true
0x09e333e720e1bd0fe82d188d6aed36d22f96d399,StandardERC20Token,168269,192,3380,true
0x09e333e720e1bd0fe82d188d6aed36d22f96d399,StandardERC20Token,205173,247,639,true
0x09e333e720e1bd0fe82d188d6aed36d22f96d399,StandardERC20Token,214087,247,92,true
0x2e550f8d4c5352040f9f13f2cc2e9c80c5b179b2,TokenMintERC20Token,3824,11,52,true
0x2e550f8d4c5352040f9f13f2cc2e9c80c5b179b2,TokenMintERC20Token,10573,29,62,true
0x2e550f8d4c5352040f9f13f2cc2e9c80c5b179b2,TokenMintERC20Token,14627,29,37,true
0x2e550f8d4c5352040f9f13f2cc2e9c80c5b179b2,TokenMintERC20Token,17524,29,2,true
0xb934c43268adaedee892c4e8d3d56b010498e80c,clashPay,5104,0,779,false
0xb934c43268adaedee892c4e8d3d56b010498e80c,clashPay,211131,0,16922,false
0xb934c43268adaedee892c4e8d3d56b010498e80c,clashPay,262639,0,3506,false
0xb934c43268adaedee892c4e8d3d56b010498e80c,clashPay,270301,0,356,false
0x55186e18d999eb4f99d7bdbf7b754bd55f03e1c6,XMAS,4216,11,83,true
0x55186e18d999eb4f99d7bdbf7b754bd55f03e1c6,XMAS,11392,29,94,true
0x55186e18d999eb4f99d7bdbf7b754bd55f03e1c6,XMAS,15029,34,21,true
0x55186e18d999eb4f99d7bdbf7b754bd55f03e1c6,XMAS,18113,34,4,true
0x8041f3f7225faa16e970a8f76c318c426335bd46,TokenMintERC20Token,5383,23,167,true
0x8041f3f7225faa16e970a8f76c318c426335bd46,TokenMintERC20Token,234686,177,3798,true
0x8041f3f7225faa16e970a8f76c318c426335bd46,TokenMintERC20Token,297696,225,877,true
0x8041f3f7225faa16e970a8f76c318c426335bd46,TokenMintERC20Token,307161,225,94,true
0x77d9b125814024adc1a36faef43ed66e08ef6b5d,TokenMintERC20Token,3745,11,52,true
0x77d9b125814024adc1a36faef43ed66e08ef6b5d,TokenMintERC20Token,10356,29,62,true
0x77d9b125814024adc1a36faef43ed66e08ef6b5d,TokenMintERC20Token,14288,30,36,true
0x77d9b125814024adc1a36faef43ed66e08ef6b5d,TokenMintERC20Token,17102,30,2,true
0x5450f8e9f5b6de436c0653ba9c9bf46a50cf3540,TetherUSD,4050,29,126,true
0x5450f8e9f5b6de436c0653ba9c9bf46a50cf3540,TetherUSD,378786,261,5538,true
0x5450f8e9f5b6de436c0653ba9c9bf46a50cf3540,TetherUSD,480641,275,1771,true
0x5450f8e9f5b6de436c0653ba9c9bf46a50cf3540,TetherUSD,489337,276,82,true
0xd640b30fd59a1aa51c4042db278744569a84088d,Pumpor,4172,11,83,true
0xd640b30fd59a1aa51c4042db278744569a84088d,Pumpor,11305,29,94,true
0xd640b30fd59a1aa51c4042db278744569a84088d,Pumpor,15080,32,32,true
0xd640b30fd59a1aa51c4042db278744569a84088d,Pumpor,18188,32,4,true
0xf8365adb7c51fdaa3ba390d58860fc434cea782b,TokenMintERC20Token,7625,32,292,true
0xf8365adb7c51fdaa3ba390d58860fc434cea782b,TokenMintERC20Token,555963,290,6622,true
0xf8365adb7c51fdaa3ba390d58860fc434cea782b,TokenMintERC20Token,645729,363,1190,true
0xf8365adb7c51fdaa3ba390d58860fc434cea782b,TokenMintERC20Token,659917,363,160,true
0xbd4b2dd8fbcecb2af5904ff5f218037b0f693275,Steed,5419,23,162,true
0xbd4b2dd8fbcecb2af5904ff5f218037b0f693275,Steed,284567,213,4698,true
0xbd4b2dd8fbcecb2af5904ff5f218037b0f693275,Steed,332331,224,768,true
0xbd4b2dd8fbcecb2af5904ff5f218037b0f693275,Steed,341621,224,88,true
0x70665f330191abababc772f5e51ba1ecf61672ef,TokenMintERC20Token,5658,23,171,true
0x70665f330191abababc772f5e51ba1ecf61672ef,TokenMintERC20Token,207930,181,3580,true
0x70665f330191abababc772f5e51ba1ecf61672ef,TokenMintERC20Token,240732,206,547,true
0x70665f330191abababc772f5e51ba1ecf61672ef,TokenMintERC20Token,249418,206,74,true
0x71ff17244fb9df0b5f937cc1ec361e2d3193fddb,TokenMintERC20Token,4155,11,81,true
0x71ff17244fb9df0b5f937cc1ec361e2d3193fddb,TokenMintERC20Token,10660,29,62,true
0x71ff17244fb9df0b5f937cc1ec361e2d3193fddb,TokenMintERC20Token,14482,31,29,true
0x71ff17244fb9df0b5f937cc1ec361e2d3193fddb,TokenMintERC20Token,17366,31,2,true
0x109898c0e492db6286feec58ee2dde6ae50ad8b8,ProofOfRyoshiRelaunch,3966,11,65,true
0x109898c0e492db6286feec58ee2dde6ae50ad8b8,ProofOfRyoshiRelaunch,10651,29,62,true
0x109898c0e492db6286feec58ee2dde6ae50ad8b8,ProofOfRyoshiRelaunch,13945,32,13,true
0x109898c0e492db6286feec58ee2dde6ae50ad8b8,ProofOfRyoshiRelaunch,16818,32,2,true
0x4a4cc88232b5cefdfca33908f01c8a1f2817a30e,STOCToken,4073,29,126,true
0x4a4cc88232b5cefdfca33908f01c8a1f2817a30e,STOCToken,451701,329,6026,true
0x4a4cc88232b5cefdfca33908f01c8a1f2817a30e,STOCToken,486228,336,577,true
0x4a4cc88232b5cefdfca33908f01c8a1f2817a30e,STOCToken,493724,336,26,true
