address,contract_name,time_taken,true_count,false_count,success
0x2f9678085acf1897f63a102e9f7cb835609158d1,TokenMintERC20Token,8544,9,54,true
0x2dd1b9410c73e16b60240e529e38e30425f00d4e,TokenMintERC20Token,9269,11,83,true
0x3301ee63fb29f863f2333bd4466acb46cd8323e6,AKITAERC20Token,10627,21,147,true
0x24da31e7bb182cb2cabfef1d88db19c2ae1f5572,TokenMintERC20Token,10728,21,146,true
0x78132543d8e20d2417d8a07d9ae199d458a0d581,TokenMintERC20Token,11214,20,188,true
0x050d94685c6b0477e1fc555888af6e2bb8dfbda5,TokenMintERC20Token,11153,20,164,true
0xe09fb60e8d6e7e1cebbe821bd5c3fc67a40f86bf,PikachuToken,10995,21,163,true
0xc382e04099a435439725bb40647e2b32dc136806,Cogecoin,11130,23,154,true
0x602f65bb8b8098ad804e99db6760fd36208cd967,TokenMintERC20Token,11676,23,181,true
0x243cacb4d5ff6814ad668c3e225246efa886ad5a,TokenMintERC20Token,15425,35,335,true
0x2f9678085acf1897f63a102e9f7cb835609158d1,TokenMintERC20Token,8351,9,54,true
0x2dd1b9410c73e16b60240e529e38e30425f00d4e,TokenMintERC20Token,9160,11,83,true
0x24da31e7bb182cb2cabfef1d88db19c2ae1f5572,TokenMintERC20Token,10279,21,146,true
0x3301ee63fb29f863f2333bd4466acb46cd8323e6,AKITAERC20Token,10554,21,147,true
0xc382e04099a435439725bb40647e2b32dc136806,Cogecoin,10647,23,154,true
0x050d94685c6b0477e1fc555888af6e2bb8dfbda5,TokenMintERC20Token,10773,21,163,true
0xe09fb60e8d6e7e1cebbe821bd5c3fc67a40f86bf,PikachuToken,10813,21,163,true
0x602f65bb8b8098ad804e99db6760fd36208cd967,TokenMintERC20Token,11556,23,181,true
0x78132543d8e20d2417d8a07d9ae199d458a0d581,TokenMintERC20Token,11944,23,185,true
0x243cacb4d5ff6814ad668c3e225246efa886ad5a,TokenMintERC20Token,16034,35,335,true
0x24da31e7bb182cb2cabfef1d88db19c2ae1f5572,TokenMintERC20Token,132494,105,2124,true
0xc382e04099a435439725bb40647e2b32dc136806,Cogecoin,134627,68,2086,true
0x24da31e7bb182cb2cabfef1d88db19c2ae1f5572,TokenMintERC20Token,143117,106,172,true
0xc382e04099a435439725bb40647e2b32dc136806,Cogecoin,147645,70,218,true
0x050d94685c6b0477e1fc555888af6e2bb8dfbda5,TokenMintERC20Token,148278,121,2271,true
0x24da31e7bb182cb2cabfef1d88db19c2ae1f5572,TokenMintERC20Token,151796,106,74,true
0xc382e04099a435439725bb40647e2b32dc136806,Cogecoin,155617,70,84,true
0x050d94685c6b0477e1fc555888af6e2bb8dfbda5,TokenMintERC20Token,157603,121,126,true
0xe09fb60e8d6e7e1cebbe821bd5c3fc67a40f86bf,PikachuToken,162199,91,2440,true
0x050d94685c6b0477e1fc555888af6e2bb8dfbda5,TokenMintERC20Token,162881,121,20,true
0x78132543d8e20d2417d8a07d9ae199d458a0d581,TokenMintERC20Token,163688,151,2422,true
0x602f65bb8b8098ad804e99db6760fd36208cd967,TokenMintERC20Token,169672,85,2488,true
0x602f65bb8b8098ad804e99db6760fd36208cd967,TokenMintERC20Token,176616,85,128,true
0x602f65bb8b8098ad804e99db6760fd36208cd967,TokenMintERC20Token,181733,85,46,true
0x78132543d8e20d2417d8a07d9ae199d458a0d581,TokenMintERC20Token,193881,200,504,true
0xe09fb60e8d6e7e1cebbe821bd5c3fc67a40f86bf,PikachuToken,194989,96,546,true
0xe09fb60e8d6e7e1cebbe821bd5c3fc67a40f86bf,PikachuToken,201522,96,70,true
0x78132543d8e20d2417d8a07d9ae199d458a0d581,TokenMintERC20Token,201953,200,56,true
0x78132543d8e20d2417d8a07d9ae199d458a0d581,TokenMintERC20Token,9980,20,157,true
0x2f9678085acf1897f63a102e9f7cb835609158d1,TokenMintERC20Token,10212,20,140,true
0xc382e04099a435439725bb40647e2b32dc136806,Cogecoin,10060,21,133,true
