address,contract_name,time_taken,true_count,false_count,success
0xc382e04099a435439725bb40647e2b32dc136806,Cogecoin,4184,17,85,true
0xc382e04099a435439725bb40647e2b32dc136806,Cogecoin,47857,39,120,true
0xc382e04099a435439725bb40647e2b32dc136806,Cogecoin,52237,39,57,true
0xc382e04099a435439725bb40647e2b32dc136806,Cogecoin,55688,39,12,true
0x050d94685c6b0477e1fc555888af6e2bb8dfbda5,TokenMintERC20Token,4914,19,133,true
0x050d94685c6b0477e1fc555888af6e2bb8dfbda5,TokenMintERC20Token,247579,385,3472,true
0x050d94685c6b0477e1fc555888af6e2bb8dfbda5,TokenMintERC20Token,336285,411,1291,true
0x050d94685c6b0477e1fc555888af6e2bb8dfbda5,TokenMintERC20Token,347039,411,58,true
0x243cacb4d5ff6814ad668c3e225246efa886ad5a,TokenMintERC20Token,7885,34,313,true
0x243cacb4d5ff6814ad668c3e225246efa886ad5a,TokenMintERC20Token,825314,298,8116,true
0x243cacb4d5ff6814ad668c3e225246efa886ad5a,TokenMintERC20Token,1038910,314,2075,true
0x243cacb4d5ff6814ad668c3e225246efa886ad5a,TokenMintERC20Token,1053375,315,136,true
0x24da31e7bb182cb2cabfef1d88db19c2ae1f5572,TokenMintERC20Token,4925,19,133,true
0x24da31e7bb182cb2cabfef1d88db19c2ae1f5572,TokenMintERC20Token,285993,433,3792,true
0x24da31e7bb182cb2cabfef1d88db19c2ae1f5572,TokenMintERC20Token,344387,444,719,true
0x24da31e7bb182cb2cabfef1d88db19c2ae1f5572,TokenMintERC20Token,355049,444,42,true
