address,contract_name,time_taken,true_count,false_count,success
0x4de9622458d05abcaf3970b9369eb50b6d2b4018,SENDit,5210,17,1,true
0x02fdeea649d0291a987438fdaab5a71ed623471f,ArtDeco,5362,17,1,true
0x95a877d264ce525c6464eead9ad1041dab753477,Kek_Inu,5411,12,0,true
0x6f6dcca7938ae7a92ecd4510090b9fc987679846,FuckElonmusk,5489,17,1,true
0x6466165ef085c4b5bc9c978397b128a85d12c184,TokenMintERC20Token,5745,20,1,true
0x895c388cdf8509d0a96aaaf2f4939623ed1d0e0f,DoKwon,5321,4,1,true
0x6034644917193c23360549bfbd503691d5aaaa68,WhiteHokkaido,4599,14,4,true
0xa1a7a1c19e6cc4c79ea5f4b344181cf1be07e6d6,TokenMintERC20Token,5919,13,0,true
0x4de9622458d05abcaf3970b9369eb50b6d2b4018,SENDit,5261,17,1,true
0x02fdeea649d0291a987438fdaab5a71ed623471f,ArtDeco,5333,15,3,true
0x95a877d264ce525c6464eead9ad1041dab753477,Kek_Inu,5190,12,0,true
0x6f6dcca7938ae7a92ecd4510090b9fc987679846,FuckElonmusk,5410,18,0,true
0x6466165ef085c4b5bc9c978397b128a85d12c184,TokenMintERC20Token,5391,20,1,true
0x895c388cdf8509d0a96aaaf2f4939623ed1d0e0f,DoKwon,5361,4,1,true
0x6034644917193c23360549bfbd503691d5aaaa68,WhiteHokkaido,4613,16,2,true
0xa1a7a1c19e6cc4c79ea5f4b344181cf1be07e6d6,TokenMintERC20Token,5847,12,1,true
0x95a877d264ce525c6464eead9ad1041dab753477,Kek_Inu,5144,11,1,true
0x02fdeea649d0291a987438fdaab5a71ed623471f,ArtDeco,5507,18,0,true
0x6f6dcca7938ae7a92ecd4510090b9fc987679846,FuckElonmusk,5231,15,3,true
0xa77768fbcfe812af69ab4c3e1e3f9ef9f5651bfd,ERC20Detailed,6440,5,1,true
0x6466165ef085c4b5bc9c978397b128a85d12c184,TokenMintERC20Token,5918,20,1,true
0xc59f4a906f39b65ba9e1968a39be76dff59b3948,TokenMintERC20Token,5606,12,1,true
0xc5ba8e0afbbc9eedcd9f8c780e36369b0769ee52,DRAKON,5317,12,1,true
0x836775359fd7b19409f2914719c67e4db7073eab,TokenMintERC20Token,6033,16,3,true
0xa25c780132be018a4064f0aa62ff54a32687ae14,Bone,5461,14,4,true
0x35a06c9f13eaded21e0157b5c6f7654c9f1c47d9,TokenMintERC20Token,6041,4,1,true
0x68def9fb11966fe7604994d7b8ba412724896508,TokenMintERC20Token,5957,5,0,true
0xa77768fbcfe812af69ab4c3e1e3f9ef9f5651bfd,ERC20Detailed,6402,5,1,true
0x6466165ef085c4b5bc9c978397b128a85d12c184,TokenMintERC20Token,5706,21,0,true
0xc59f4a906f39b65ba9e1968a39be76dff59b3948,TokenMintERC20Token,5524,12,1,true
0xc5ba8e0afbbc9eedcd9f8c780e36369b0769ee52,DRAKON,5644,13,0,true
0x836775359fd7b19409f2914719c67e4db7073eab,TokenMintERC20Token,5931,19,0,true
0xa25c780132be018a4064f0aa62ff54a32687ae14,Bone,5027,15,3,true
0x35a06c9f13eaded21e0157b5c6f7654c9f1c47d9,TokenMintERC20Token,6215,5,0,true
0x68def9fb11966fe7604994d7b8ba412724896508,TokenMintERC20Token,5935,4,1,true
0xa77768fbcfe812af69ab4c3e1e3f9ef9f5651bfd,ERC20Detailed,6071,6,0,true
0xff9cc755e50707c40ae1add039b9e316cb96ef3b,TokenMintERC20Token,5593,12,1,true
0xc5ba8e0afbbc9eedcd9f8c780e36369b0769ee52,DRAKON,5554,13,0,true
0xc59f4a906f39b65ba9e1968a39be76dff59b3948,TokenMintERC20Token,5897,13,0,true
0x836775359fd7b19409f2914719c67e4db7073eab,TokenMintERC20Token,5919,19,0,true
0xa25c780132be018a4064f0aa62ff54a32687ae14,Bone,4977,17,1,true
0x35a06c9f13eaded21e0157b5c6f7654c9f1c47d9,TokenMintERC20Token,5866,4,1,true
0x68def9fb11966fe7604994d7b8ba412724896508,TokenMintERC20Token,6056,5,0,true
0xa77768fbcfe812af69ab4c3e1e3f9ef9f5651bfd,ERC20Detailed,6338,5,1,true
0xff9cc755e50707c40ae1add039b9e316cb96ef3b,TokenMintERC20Token,5691,12,1,true
0xc5ba8e0afbbc9eedcd9f8c780e36369b0769ee52,DRAKON,5737,12,1,true
0xc59f4a906f39b65ba9e1968a39be76dff59b3948,TokenMintERC20Token,5639,12,1,true
0xa25c780132be018a4064f0aa62ff54a32687ae14,Bone,4923,18,0,true
0x836775359fd7b19409f2914719c67e4db7073eab,TokenMintERC20Token,5932,15,4,true
0x35a06c9f13eaded21e0157b5c6f7654c9f1c47d9,TokenMintERC20Token,6045,4,1,true
0x68def9fb11966fe7604994d7b8ba412724896508,TokenMintERC20Token,5980,4,1,true
0xa77768fbcfe812af69ab4c3e1e3f9ef9f5651bfd,ERC20Detailed,6026,6,0,true
0xff9cc755e50707c40ae1add039b9e316cb96ef3b,TokenMintERC20Token,5645,13,0,true
0xc59f4a906f39b65ba9e1968a39be76dff59b3948,TokenMintERC20Token,5434,13,0,true
0xc5ba8e0afbbc9eedcd9f8c780e36369b0769ee52,DRAKON,5579,12,1,true
0xa25c780132be018a4064f0aa62ff54a32687ae14,Bone,5121,17,1,true
0x836775359fd7b19409f2914719c67e4db7073eab,TokenMintERC20Token,5926,16,3,true
0x35a06c9f13eaded21e0157b5c6f7654c9f1c47d9,TokenMintERC20Token,5873,5,0,true
0x68def9fb11966fe7604994d7b8ba412724896508,TokenMintERC20Token,6057,4,1,true
0xc781b60df6d8c5701683060a7cf3ee80144adfcd,FOMO,5813,13,0,true
0xff9cc755e50707c40ae1add039b9e316cb96ef3b,TokenMintERC20Token,5771,12,1,true
0x28c5d11436cf68fb0e7b21bb0c570f9ec62199a1,TokenMintERC20Token,5581,13,0,true
0x56df7dd5e6476af94666e856c38aefc4d4555861,DinosaurERC20Token,5516,12,1,true
0x8be6c97a8fd3b2c450d7124fcdbe2c595e3cff5c,TokenMintERC20Token,5575,12,1,true
0x9906250e4bc7f8459928c662b8ec30ffc83e2764,TokenMintERC20Token,5332,4,1,true
0x58d208b574415e275989764c7398488b7ce78e72,TokenMintERC20Token,6136,4,1,true
0xf484d756be7d26bd2b17531c06acab253b6b3615,TokenMintERC20Token,6065,5,0,true
0xc781b60df6d8c5701683060a7cf3ee80144adfcd,FOMO,5339,13,0,true
0xff9cc755e50707c40ae1add039b9e316cb96ef3b,TokenMintERC20Token,5611,13,0,true
0x28c5d11436cf68fb0e7b21bb0c570f9ec62199a1,TokenMintERC20Token,5708,12,1,true
0x56df7dd5e6476af94666e856c38aefc4d4555861,DinosaurERC20Token,5626,12,1,true
0x8be6c97a8fd3b2c450d7124fcdbe2c595e3cff5c,TokenMintERC20Token,5610,12,1,true
0x9906250e4bc7f8459928c662b8ec30ffc83e2764,TokenMintERC20Token,5643,4,1,true
0x58d208b574415e275989764c7398488b7ce78e72,TokenMintERC20Token,6024,5,0,true
0xf484d756be7d26bd2b17531c06acab253b6b3615,TokenMintERC20Token,5989,5,0,true
0xc781b60df6d8c5701683060a7cf3ee80144adfcd,FOMO,5625,12,1,true
0x7d3081391168d9f6468c995d42a5a84541042c98,shark,5632,5,0,true
0x28c5d11436cf68fb0e7b21bb0c570f9ec62199a1,TokenMintERC20Token,5604,12,1,true
0x56df7dd5e6476af94666e856c38aefc4d4555861,DinosaurERC20Token,5712,13,0,true
0x8be6c97a8fd3b2c450d7124fcdbe2c595e3cff5c,TokenMintERC20Token,5618,12,1,true
0x9906250e4bc7f8459928c662b8ec30ffc83e2764,TokenMintERC20Token,5587,5,0,true
0x58d208b574415e275989764c7398488b7ce78e72,TokenMintERC20Token,6083,4,1,true
0xf484d756be7d26bd2b17531c06acab253b6b3615,TokenMintERC20Token,6018,4,1,true
0xc781b60df6d8c5701683060a7cf3ee80144adfcd,FOMO,5764,12,1,true
0x7d3081391168d9f6468c995d42a5a84541042c98,shark,5662,4,1,true
0x28c5d11436cf68fb0e7b21bb0c570f9ec62199a1,TokenMintERC20Token,5608,12,1,true
0x56df7dd5e6476af94666e856c38aefc4d4555861,DinosaurERC20Token,5324,13,0,true
0x8be6c97a8fd3b2c450d7124fcdbe2c595e3cff5c,TokenMintERC20Token,5877,13,0,true
0x9906250e4bc7f8459928c662b8ec30ffc83e2764,TokenMintERC20Token,5813,5,0,true
0xf484d756be7d26bd2b17531c06acab253b6b3615,TokenMintERC20Token,5856,4,1,true
0x58d208b574415e275989764c7398488b7ce78e72,TokenMintERC20Token,6046,4,1,true
0xc781b60df6d8c5701683060a7cf3ee80144adfcd,FOMO,5878,12,1,true
0x7d3081391168d9f6468c995d42a5a84541042c98,shark,5674,4,1,true
0x28c5d11436cf68fb0e7b21bb0c570f9ec62199a1,TokenMintERC20Token,5704,13,0,true
0x56df7dd5e6476af94666e856c38aefc4d4555861,DinosaurERC20Token,5510,12,1,true
0x8be6c97a8fd3b2c450d7124fcdbe2c595e3cff5c,TokenMintERC20Token,5635,13,0,true
0x9906250e4bc7f8459928c662b8ec30ffc83e2764,TokenMintERC20Token,5917,4,1,true
0x58d208b574415e275989764c7398488b7ce78e72,TokenMintERC20Token,6026,5,0,true
0xf484d756be7d26bd2b17531c06acab253b6b3615,TokenMintERC20Token,5956,4,1,true
0x2c4e7ae81b409fa2f4c020f9b5062544c00c00d9,TokenMintERC20Token,5921,4,1,true
0x7d3081391168d9f6468c995d42a5a84541042c98,shark,5669,4,1,true
0x55186e18d999eb4f99d7bdbf7b754bd55f03e1c6,XMAS,5341,4,1,true
0xeb855dfcfe5ec90e124f943eb980f8f053043c6f,BMASYA,5531,13,0,true
0x6a137df19d3e987e3207e8c94387bece89d385f8,SACHS,5055,14,4,true
0x419cef153e8a6086df494e7832c18fd82a738efc,TSUKASHIBA,5607,13,0,true
0xb77ffbb00f4c529747bab93bdeb3dce49b021e76,SafeDawg,5344,18,0,true
0x0445174b6fa65df016ac975967148d257598ee9f,wahwah,5482,17,1,true
0x2c4e7ae81b409fa2f4c020f9b5062544c00c00d9,TokenMintERC20Token,6104,4,1,true
0x7d3081391168d9f6468c995d42a5a84541042c98,shark,5659,5,0,true
0x55186e18d999eb4f99d7bdbf7b754bd55f03e1c6,XMAS,5643,5,0,true
0xeb855dfcfe5ec90e124f943eb980f8f053043c6f,BMASYA,5783,12,1,true
0x6a137df19d3e987e3207e8c94387bece89d385f8,SACHS,4793,18,0,true
0x419cef153e8a6086df494e7832c18fd82a738efc,TSUKASHIBA,5309,13,0,true
0x0445174b6fa65df016ac975967148d257598ee9f,wahwah,5101,18,0,true
0xb77ffbb00f4c529747bab93bdeb3dce49b021e76,SafeDawg,5596,15,3,true
0x2c4e7ae81b409fa2f4c020f9b5062544c00c00d9,TokenMintERC20Token,5891,4,1,true
0x2533ad77dfb16defd38c6b681acedfd16402a836,TokenMintERC20Token,5767,5,0,true
0x6a137df19d3e987e3207e8c94387bece89d385f8,SACHS,4977,17,1,true
0x55186e18d999eb4f99d7bdbf7b754bd55f03e1c6,XMAS,5760,5,0,true
0xeb855dfcfe5ec90e124f943eb980f8f053043c6f,BMASYA,5664,12,1,true
