address,contract_name,time_taken,true_count,false_count,success
0x6131240e5202a3a18f4bb1b6326720f6c9141ddc,TokenMintERC20Token,5409,23,168,true
0x6131240e5202a3a18f4bb1b6326720f6c9141ddc,TokenMintERC20Token,246619,125,3848,true
0x6131240e5202a3a18f4bb1b6326720f6c9141ddc,TokenMintERC20Token,296503,135,793,true
0x6131240e5202a3a18f4bb1b6326720f6c9141ddc,TokenMintERC20Token,302985,137,72,true
0xf484d756be7d26bd2b17531c06acab253b6b3615,TokenMintERC20Token,4218,11,68,true
0xf484d756be7d26bd2b17531c06acab253b6b3615,TokenMintERC20Token,9414,13,10,true
0xf484d756be7d26bd2b17531c06acab253b6b3615,TokenMintERC20Token,12182,14,8,true
0xf484d756be7d26bd2b17531c06acab253b6b3615,TokenMintERC20Token,14806,14,2,true
0x000ae26329aa0c57b9badbdee2996624272905e9,TokenMintERC20Token,6927,31,257,true
0x000ae26329aa0c57b9badbdee2996624272905e9,TokenMintERC20Token,250523,201,4108,true
0x000ae26329aa0c57b9badbdee2996624272905e9,TokenMintERC20Token,300638,239,855,true
0x000ae26329aa0c57b9badbdee2996624272905e9,TokenMintERC20Token,310790,239,132,true
0x2f462eb6fc401841ab1d26fb6a580e90ed8ab3a7,AudioInu,3920,11,50,true
0x2f462eb6fc401841ab1d26fb6a580e90ed8ab3a7,AudioInu,9130,15,12,true
0x2f462eb6fc401841ab1d26fb6a580e90ed8ab3a7,AudioInu,11886,15,3,true
0x2f462eb6fc401841ab1d26fb6a580e90ed8ab3a7,AudioInu,14503,16,0,true
0x3739426e21d912b604c106f852d136ba58f61517,DOGGO,5617,23,181,true
0x3739426e21d912b604c106f852d136ba58f61517,DOGGO,242814,139,3902,true
0x3739426e21d912b604c106f852d136ba58f61517,DOGGO,290293,164,776,true
0x3739426e21d912b604c106f852d136ba58f61517,DOGGO,298218,165,92,true
0x8bd3c30d38301d212b7bffbbdbb0ab84fcfbadf1,TokenMintERC20Token,5618,23,181,true
0x8bd3c30d38301d212b7bffbbdbb0ab84fcfbadf1,TokenMintERC20Token,224396,139,3902,true
0x8bd3c30d38301d212b7bffbbdbb0ab84fcfbadf1,TokenMintERC20Token,270111,157,769,true
0x8bd3c30d38301d212b7bffbbdbb0ab84fcfbadf1,TokenMintERC20Token,277572,158,92,true
